Name;Price;Ingredients;Photo URL;
Schwarzkopf Professional BC R-TWO;124.05;Aqua (Water, Eau), Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Coco-Glucoside, Sodium Chloride, Sodium Methyl 2-Sulfolaurate, Hydroxypropylgluconamide, Soy Amino Acids, Wheat Amino Acids, Serine, Threonine, Arginine HCl, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydroxypropylammonium Gluconate, Citric Acid, Caprylyl/Capryl Glucoside, Parfum (Fragrance), Sodium Benzoate, Disodium 2-Sulfolaurate, Coconut Acid, Sodium Sulfate, C12-18 Fatty Acids Methyl Esters, Linalool, Guar Hydroxypropyltrimonium Chloride, PEG-120 Methyl Glucose Dioleate, Cocamidopropyl Dimethylamine, Sodium Glycolate, Sodium Hydroxide, Propylene Glycol, Benzyl Alcohol, Potassium Sorbate;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwbc8a9675/images/hi-res/57842449_regenerujacy_szampon_do_wlosow_1000_ml_1_9936922_MP_p.png?sw=600&sh=600&sm=fit;
Londa Professional Velvet Oil;46.89;woda, laurylosiarczan sodu, laurylosiarczan sodu, chlorek sodu, ksylenosulfonian sodu, kokamidopropylobetaina, cytrynian sodu, pantenol, benzoesan sodu, kwas cytrynowy, perfumy, gliceryna, hydroksypropylometyloceluloza, octan tokoferylu, kwas salicylowy, EDTA tetrasodu, metyloparaben, wodorotlenek sodu, heksylocynamon, salicylan benzylu, limonen, olej z ziaren argania spinosa, Cl 19140, Cl 17200;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwaafa8c1e/images/hi-res/529855_szampon_do_wlosow_250_ml_1_6725960_j.jpg?sw=600&sh=600&sm=fit;
Davines Volu;92;SODIUM COCOYL ISETHIONATE, HYDROGENATED VEGETABLE OIL, AQUA / WATER / EAU, POLYGLYCERYL-4 LAURATE, GLYCERIN, SODIUM C14-16 OLEFIN SULFONATE, BRASSICAMIDOPROPYL DIMETHYLAMINE, PARFUM / FRAGRANCE, PANTHENOL, CETRIMONIUM CHLORIDE, HELIANTHUS ANNUUS SEED OIL / HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, COCAMIDOPROPYL BETAINE, TETRASODIUM GLUTAMATE DIACETATE, SODIUM XYLENESULFONATE, BRASSICA RAPA ROOT EXTRACT / BRASSICA RAPA (TURNIP) ROOT EXTRACT, CITRIC ACID, SODIUM CHLORIDE, LINALOOL, HEXYL CINNAMAL, TOCOPHEROL.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwedd6a11a/images/hi-res/50703339__nawilzajacy_szampon_w_kostce_do_wosow_suchych_i_odwodnionych_100_g_MP_68383180_j.jpg?sw=600&sh=600&sm=fit;
Sebastian Professional No.Breaker;84.89;Aqua/Water/Eau, Cetrimonium Chloride, Cetyl Alcohol, Stearyl Alcohol, Isopropyl Alcohol, Phenoxyethanol, Parfum/Fragrance, Panthenol, Guar Hydroxypropyltrimonium Chloride, Titanium Dioxide (CI 77891), Hexyl Cinnamal, Benzyl Salicylate, Linalool, Citric Acid, Malic Acid;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw7ae71d34/images/hi-res/581694_szampon_do_wlosow_200_ml_1_1487599_j.jpg?sw=600&sh=600&sm=fit;
Hollywood Hair Keratin;99;WATER, SODIUM COCOYL GLUTAMATE, DISODIUM COCOAMPHODIACETATE SODIUM METHYL COCOYL TAURATE, GLYCOERYL STEARATE, PEG-7 GLYCERYL COCOATE, PROPYLENE GLYCOL, POLYQUATERNIUM-10, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE PANTHENOL, SERINE, ARGANIA SPINOSA KERNEL OIL, PHENOXYETHANOL, HYDROLYZED KERATIN, PARFUM;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw545caa16/images/hi-res/58548093_szampon_keratynowy_do_wlosow_300_ml_1_46801682_MP_p.png?sw=600&sh=600&sm=fit;
American Crew Anti Dandruff;70.93;Aqua (Water) (Eau), Sodium Laureth Sulfate, Acrylates Copolymer, Cocamidopropyl Betaine, Glycerin, PEG-12 Dimethicone, Di-PPG-2 Myreth-10 Adipate, Triethanolamine, Hydroxyethylcellulose, Propylene Glycol, Sodium Chloride, Polyquaternium-7, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Sodium Acetate, Parfum (Fragrance), Limonene, Phenoxyethanol, Ethylparaben, Methylparaben, Methylchloroisothiazolinone, Methylisothiazolinone;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw6a2e9eec/images/hi-res/60090909__szampon_przeciwupiezowy_do_suchej_skory_gowy_250_ml_MP_84167667_j.jpg?sw=600&sh=600&sm=fit;
Eptaderm Epta DS.;109;AQUA (WATER), PROPYLENE GLYCOL, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, DISODIUM LAURETH SULFOSUCCINATE, GLYCOL DISTEARATE, PEG-120 METHYL GLUCOSE DIOLEATE, GLYCERIN, PIROCTONE OLAMINE, DISODIUM COCOAMPHODIACETATE, LAURETH-4, CAPRYLYL GLYCOL, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, SODIUM GLYCOLATE, DIPROPYLENE GLYCOL, GLYCERYL CAPRYLATE, XANTHAN GUM, DISODIUM EDTA, PHENOXYETHANOL, BIOSACCHARIDE GUM-1, TOCOPHEROL;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw0396ee65/images/hi-res/66453939_szampon_do_glowy_z_lojotokowym_zapaleniem_skory_150_ml_1_1412430_MP_j.jpg?sw=600&sh=600&sm=fit;
Officina Naturae CO.SO Man;59;Sodium Coco-Sulfate, Aqua, Cetearyl Alcohol, Polyglyceryl-6 stearate, Zea Mays Starch, Glycerin, Polyglyceryl-6 behenate, Distearoylethyl dimonium chloride, Parfum, Erythritol, Hydrolyzed Wheat Protein, Salix Alba Bark Extract*, Tussilago farfara leaf extract, Achillea millefolium extract, Cinchona succirubra bark extract, Citric Acid, Tetrasodium Glutamate Diacetate, Indigofera tinctoria leaf extract, Charcoal powder, Sodium Benzoate, Potassium Sorbate. *from organic farming;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd043f92c/images/hi-res/66138194_szampon_w_kostce_dla_mezczyzn_na_wypadanie_i_wzmocnienie_50_g_1_9703501_MP_p.png?sw=600&sh=600&sm=fit;
Arganicare;48.89;AQUA, SODIUM C14-16 OLEFIN SULFONATE, ALOE BARBADENSIS LEAF JUICE, COCO-BETAINE, COCAMIDE-MIPA, SORBITOL, NIACNAMIDE, ISOPENTYDIOL, PARFUM (FRAGRANCE), HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM BENZOATE, POLYQUATERNIUM-10, C12-15 ALKYL LACTATE, PANTHENOL, STYRENE/ACRYLATES COPOLYMER, CRAMBE ABYSSINICA SEED OIL, HYDROXYCITRONALLAL, LINALOOL, LIMONEN, CITRIC ACID.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw543f2af9/images/hi-res/479891_szampon_do_wlosow_z_aloesem_400_ml_1_9116323_j.jpg?sw=600&sh=600&sm=fit;
Arganicare;43.89;AQUA (WATER), SODIUM COCOYL ISETHIONATE, DECYL GLUCOSIDE, SODIUM C14-16 OLEFIN SULFONATE, GLYCERIN, C12-15 ALKYL LACTATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, PEG-120 METHYL GLUCOSE DIOLEATE, HYDROLYZED COLLAGEN, POLYQUATERNIUM-39, ARGANIA SPINOSA (ARGAN) KERNEL OIL, QUATERNIUM-80, POLYSORBATE-20, FRAGRANCE, PHENOXYETHANOL & ETHYLHEXYLGLYCERIN, DMDM HYDANTOIN, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE & ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLAMIDE COPOLYMER, LACTIC ACID, TOCOPHEROL (VIT.E), DIMETHICONE, ANTHEMIS NOBILIS (CHAMOMILE) FLOWER EXTRACT, NIACINAMIDE, DISODIUM EDTA, LINALOOL, BENZYL SALICYLATE, LIMONENE, ALPHA-ISOMETHYL, IONONE, CITRONELLOL, COUMARIN.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw9f59fb0d/images/hi-res/479905_szampon_do_wlosow_z_kolagenem_400_ml_1_2954392_j.jpg?sw=600&sh=600&sm=fit;
Olive Era Pomergranate;75;Aqua, Sodium Laureth Sulfate, Sodium Chloride, Sodium Lauroyl Sarcosinate, Cocoamidopropyl Betaine, Parfum, Peg-4 Rapeseedamide, Sodium Benzoate, Potassium Sorbate, Polyquaternium-7, Butylene Glycol, Citric Acid, Disodium Edta, Sodium Glycolate, Phenoxyethanol, Didecyldimonium Chloride, Olea Europaea Fruit Oil, Punica Granatum Fruit Extract, Biosaccharide Gum-1, Cl 14700;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw8ce78b1a/images/hi-res/57143852_szampon_do_wlosow_z_bio_oliwa_z_oliwek_i_granatem_300_ml_1_8885880_MP_j.jpg?sw=600&sh=600&sm=fit;
Ecoderma;38.99;Aqua (Water), Sodium Coco-Sulfate, Glycerin, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Fructose, Glucose, Bambusa Arundinacea Leaf Extract, Inulin, Oryza Sativa (Rice) Bran Oil, Sodium Gluconate, Xanthan Gum, Sodium Chloride, Decyl Glucoside, Cellulose, Cellulose Gum, Parfum (Fragrance), Citric Acid, Sodium Benzoate, Potassium Sorbate;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwfb1ebe3f/images/hi-res/434561__nawilzajacy_szampon_do_wlosow__500_ml__abc__1__reviewed__p.png?sw=600&sh=600&sm=fit;
MartiDerm Hair System;63.36;Aqua (Water), Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Lauroyl/Myristoyl Methyl Glucamide, Sodium Lauroyl Sarcosinate, Citric Acid, Sodium Hyaluronate, Sodium Phytate, Inositol, Lactic Acid, Milk Protein, Acetyl Cysteine, Acetyl Methionine, Apigenin, Oleanolic Acid, Biotinoyl Tripeptide-1, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-86, Nicotiana Benthamiana Hexapeptide-40 Sh-Polypeptide-9, Nicotiana Benthamiana Octapeptide-30 Sh-Oligopeptide–2, Acrylates Crosspolymer-4, Triethanolamine, Sodium Levulinate, Trisodium Ethylenediamine Disuccinate, Glycol Distearate, Propylene Glycol, Polyquaternium-22, Steareth-4, Butylene Glycol, Alcohol Denat., Panthenyl Ethyl Ether, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Alcohol, Lactose, Sodium Citrate, Phosphate Buffered Saline, Tris Buffered Saline, Parfum (Fragrance), Sodium Benzoate, Potassium Sorbate, Sorbic Acid, Phenoxyethanol, Dehydroacetic Acid, CI 19140 (Yellow 5), CI 16255;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd7005b5c/images/hi-res/76040298_szampon_do_wlosow_200ml_1_4124012_MP_j.jpg?sw=600&sh=600&sm=fit;
Vcee;28.79;Ingredients: Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Glycerin, Sodium Cocoamphoacetate, Hydrolyzed Jojoba Esters, Bis(tripeptide-1) Copper Acetate, Myristoyl Pentapeptide-16, Hydrolyzed Wheat Protein, Lavandula Angustifolia Flower Extract, Cananga Odorata Flower Extract, Vanilla Planifolia Fruit Extract, Chamomilla Recutita Flower Extract, Melissa Officinalis Leaf Extract, Cinnamomum Zeylanicum Bark Extract, Cucumis Sativus Fruit Extract, Rosa Canina Fruit Extract, Ocimum Basilicum Leaf Extract, Eleutherococcus Senticosus Root Extract, Guar Hydroxypropyltrimonium Chloride, Panthenol, PEG-7 Glyceryl Cocoate, C12-13 Alkyl Lactate, Parfum, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Benzyl Alcohol, Tocopherol, Ethylhexylglycerin, Citric Acid, Hexyl Cinnamal.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw25fa4436/images/hi-res/596692_szampon_do_wlosow_z_peptydami_200_ml_1_2930270_p.png?sw=600&sh=600&sm=fit;
Redken Acidic Bonding Concentrate;127.9;AQUA / WATER • DECYL GLUCOSIDE • SODIUM COCOYL ISETHIONATE • COCAMIDOPROPYL BETAINE • CITRIC ACID • SODIUM HYDROXIDE • PANTHENOL • GLYCERIN • DIMETHICONE • PEG-150 DISTEARATE • PPG-5-CETETH-20 • SODIUM BENZOATE • SODIUM CHLORIDE • PEG-55 PROPYLENE GLYCOL OLEATE • PROPYLENE GLYCOL • CARBOMER • PARFUM / FRAGRANCE • COCO-CAPRYLATE/CAPRATE • POLYQUATERNIUM-67 • SALICYLIC ACID • AMODIMETHICONE • SODIUM PHYTATE • GLYCOL DISTEARATE • COCO-BETAINE • ACRYLATES/BEHENETH-25 METHACRYLATE COPOLYMER • LIMONENE • TRIDECETH-6 • ALCOHOL • CETRIMONIUM CHLORIDE (F.I.L. D262511/1).;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwb1405de9/images/hi-res/77159564__szampon_do_wosow_300ml_MP_128855743_j.jpg?sw=600&sh=600&sm=fit;
Napura S2;99;AQUA [WATER], DISODIUM LAURETH SULFOSUCCINATE, LAURETH-6 CARBOXYLIC ACID, COCAMIDOPROPYL BETAINE, SODIUM COCOYL HYDROLYZED WHEAT PROTEIN, PROPYLENE GLYCOL, HYDROLYZED WHEAT PROTEIN, MELALEUCA VIRIDIFLORA LEAF OIL, EUCALYPTUS GLOBULUS LEAF OIL, ISOBORNYL ACETATE, INOSITOL, JUNIPERUS COMMUNIS (JUNIPER) FRUIT OIL, ABIES PECTINATA OIL, CITRUS LIMON PEEL OIL [CITRUS MEDICA LIMONUM (LEMON) PEEL OIL], MENTHA ARVENSIS (WILD MINT) LEAF OIL, LAURUS NOBILIS LEAF OIL, CITRUS MEDICA VULGARIS PEEL OIL, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, CITRUS GRANDIS (GRAPEFRUIT) PEEL OIL, KRAMERIA TRIANDRA ROOT EXTRACT, BIOTIN, POLYSORBATE 20, SODIUM LAUROYL SARCOSINATE, SODIUM CARBOXYMETHYL COCOPOLYPROPYLAMINE, XANTHAN GUM, PEG/PPG-15/15 ACETATE DIMETHICONE, POLYQUATERNIUM-10, PEG/PPG-15/15 ALLYL ETHER ACETATE, ETHYLHEXYLGLYCERIN, LACTIC ACID, PEG/PPG-15/15 ACETATE, AMODIMETHICONE, C12-14 SEC-PARETH-7, C12-14 SEC-PARETH-5, CI 19140 [YELLOW 5], LINALOOL, BENZYL ALCOHOL, LIMONENE.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw6f1172f8/images/hi-res/71411617_szampon_przeciw_wypadaniu_wlosow_z_biotyna_200_ml_1_8668626_MP_j.jpg?sw=600&sh=600&sm=fit;
Macadamia Professional Rejuvenating;87.33;Water (Aqua), Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Cocamide MEA, Cetyl Betaine, Decyl Glucoside, Polysorbate 20, Glycol Distearate, Phenoxyethanol, Panthenol, Guar Hydroxypropyltrimonium Chloride, Fragrance (Parfum), Laurdimonium Hyddroxypropyl Hydrolysed Wheat Proteion, Glycereth-2 Cocoate, Polyquaternium-7, Sodium Benzoate, Potassium Sorbate, Argania Spinosa Kernel Oil, Macadamia Integrifolia Seed Oil, Triticum Vulgare (Wheat) Germ Oil, Tocopheryl Acetate, Camellia Oleifera Leaf Extract, Linum Usitatissimum (Linseed) Seed Extract, Sea Salt, Aminomethyl Propanol, Linalool, Hexyl Cinnamal, Citronellol, Limonene, Yellow 5 (CI 19140), Blue 1 (CI42090), Red 4 (CI 14700);https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwdd234d7c/images/hi-res/46038572__szampon_odmadzajacy_do_wosow_300_ml_MP_62181268_j.jpg?sw=600&sh=600&sm=fit;
Sachajuan Thickening Shampoo;170.97;AQUA (WATER) (EAU), SODIUM LAURETH SULFATE, GLYCERETH-2 COCOATE, COCAMIDOPROPYL BETAINE, GLYCERIN, PEG-4 RAPESEEDAMIDE, PARFUM (FRAGRANCE), SODIUM CHLORIDE, SODIUM BENZOATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRIC ACID, VP/DMAPA ACRYLATES COPOLYMER, LINALOOL, LIMONENE, BENZYL SALICYLATE, HEXYL CINNAMAL, ALPHA-ISOMETHYL IONONE, HYDROLYZED RHODOPHYCEA (RED ALGAE) EXTRACT, BENZALKONIUM CHLORIDE, PHENOXYETHANOL.Listy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw8d3d7413/images/hi-res/41968173__szampon_pogrubiajacy_do_wosow_250_ml_MP_54700760_p.png?sw=600&sh=600&sm=fit;
Herbs&Hydro Raspberry & Vanilla;70.11;Sodium Cocoyl Isethionate, Kaolin, Cetyl Alcohol, Distearoylethyl Dimonium Chloride, Theobroma Cacao Seed Butter, Cetearyl Alcohol, Illite, Hippophae Rhamnoides Fruit Oil, Rubus Idaeus Seed Oil, Cannabis Sativa Seed Oil, Butyrospermum Parkii Butter, Caprylyl/Capryl Glucoside, Squalane, Tocopheryl Acetate, Panthenol, Aloe Barbadensis Leaf Juice, Glycerin, Parfum, Helianthus Annuus Seed Oil, Aqua, Vanilla Planifolia Fruit Extract, Citric Acid, Sodium Benzoate, Potassium Sorbate;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd1ff84fb/images/hi-res/56607602_doskonala_kostka_uniwersalna_Malina_i_Wanilia_Refill_65_g_1_7511582_MP_j.jpg?sw=600&sh=600&sm=fit;
Revlon Professional Revlonissimo 45 Days Conditioning;51.69;Aqua (Water (Eau)), Sodium Lauroyl Methyl Isethionate, Sodium Cocoamphopropionate, Glycerin, PEG-150 Distearate, Cocamidopropyl Betaine, Di-PPG-2 Myreth-10 Adipate, PEG-3 Distearate, Panthenol, Polyquaternium-10, Amodimethicone, Hydroxyethylcellulose, Citric Acid, Sodium Chloride, Triethanolamine, VP/DMAPA Acrylates Copolymer, Disodium EDTA, C12-14 Pareth-12, Lauryl Alcohol Diphosphonic Acid, Pentylene Glycol, Lauric Acid, Sodium Aceta Macrocarpon (Cranberry) Fruit Juice, -4, Parfum (Fragrance), Linalool, Limonene, Phenoxyethanol, Methylparaben, Ethylparaben, Basic Yellow 57.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwa795f444/images/hi-res/54814642__szampon_i_odzywka_podtrzymujaca_kolor_Golden_Blondes_275_ml_MP_74219959_j.jpg?sw=600&sh=600&sm=fit;
Lowengrip Build & Bounce;99;Aqua/ Water, Diatomaceous Earth, Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Sodium Chloride, Glycol Distearate, Biotinoyl Tripeptide-1, Apigenin, Panthenol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Helianthus Annuus (Sunflower) Seed Extract, Oleanolic Acid, Glycerin, Hydrolyzed Wheat Protein, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, PPG-26-Buteth-26, Propanediol, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Potassium Sorbate, Quaternium-95, Citric Acid, Lactic Acid, Disodium EDTA, Benzoic Acid, Dehydroacetic Acid, Hexyl Cinnamal, Limonene, Linalool, Phenoxyethanol, Parfum/Fragrance.Listy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw9e474ad4/images/hi-res/60646458_szampon_do_wlosow_do_wlosow_cienkich_250_ml_1_4730675_MP_p.png?sw=600&sh=600&sm=fit;
Alterna Caviar Anti-Aging;397.89;WATER (AQUA), COCAMIDOPROPYL BETAINE, SODIUM LAUROYL METHYL ISETHIONATE , GLYCERIN, METHYL GLUCETH-10, SILICONE QUATERNIUM-8, SODIUM METHYL OLEOYL TAURATE , NEOPENTYL GLYCOL DIHEPTANOATE, SODIUM METHYL COCOYL TAURATE, ACRYLATES/VINYL NEODECANOATE CROSSPOLYMER, COCO-GLUCOSIDE, LAURYL GLUCOSIDE, SILICONE QUATERNIUM-16, ISODODECANE, PEG-120 METHYL GLUCOSE DIOLEATE, PHENOXYETHANOL, UNDECETH-11, PANTHENOL, FRAGRANCE (PARFUM), MENTHA PIPERITA (PEPPERMINT) OIL, POLYIMIDE-1, PHOSPHOLIPIDS, AMINOMETHYL PROPANOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, BUTYLOCTANOL, UNDECETH-5, POLYQUATERNIUM-55, CHLORPHENESIN, HEXYL CINNAMAL, PANTHENYL HYDROXYPROPYL STEARDIMONIUM CHLORIDE, LIMONENE, DISODIUM EDTA, LINALOL, ACETIC ACID, CAPRYLYL GLYCOL, CITRIC ACID, ISOPROPYL ALCOHOL, IODOPROPYNYL BUTYLCARBAMATE, HYDROLYZED VEGETABLE PROTEIN PG-PROPYL, ETHYLHEXYLGLYCERIN, TOCOPHEROL, SILANETRIOL, LAMINARIA DIGITATA EXTRACT, POTASSIUM SORBATE, ASCORBIC ACID, POLYSILICONE-15, TAURINE, BUTYLENE GLYCOL , HYDROLYZED SOY PROTEIN, TRIFOLIUM PRATENSE (CLOVER) FLOWER EXTRACT, SUPEROXIDE DISMUTASE, BIOTIN, KERATIN, SERENOA SERRULATA FRUIT EXTRACT, HYDROLYZED KERATIN, URTICA DIOICA (NETTLE) EXTRACT, SACCHAROMYCES/MAGNESIUM FERMENT , CAVIAR EXTRACT, SACCHAROMYCES/COPPER FERMENT , SACCHAROMYCES/SILICON FERMENT , SACCHAROMYCES/ZINC FERMENT , SACCHAROMYCES/IRON FERMENT, SODIUM BENZOATE, DEXTRAN , ACETYL TETRAPEPTIDE-3;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwe2a5ea0d/images/hi-res/487543_szampon_do_wlosow_1000_ml_1_1949737_j.jpg?sw=600&sh=600&sm=fit;
Pityver Scalp & Hair Care;108.9;Aqua, Decyl Glucoside, Glycerin, LaurylBetaine, Tocopheryl Acetate, Selenium Sulfide, Xanthan Gum, Kaolin, AloeBarbadensis Leaf Juice Powder, Citric Acid, Phenoxyethanol, Benzoic Acid,Dehydroacetic Acid, CI 77491, Citrus Limon Peel Oil, Rosmarinus OfficinalisLeaf Oil, Limonene;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw1d12d581/images/hi-res/73995284__szampon_na_upiez_pstry_150_ml_MP_117208191_j.jpg?sw=600&sh=600&sm=fit;
Tigi Gimme Grip;57.03;WATER (AQUA/EAU), SODIUM LAURETH SULFATE, ACRYLATES COPOLYMER, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCERIN, FRAGRANCE (PARFUM), SODIUM BENZOATE, CARBOMER, PUNICA GRANATUM EXTRACT, PAULLINIA CUPANA SEED EXTRACT, PENTYLENE GLYCOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, ALCOHOL DENAT., CITRIC ACID, DISODIUM EDTA, PHENOXYETHANOL, PEG-45M, AMMONIUM HYDROXIDE, PROPYLENE GLYCOL, SILICA, BLUE 1 (CI 42090), YELLOW 5 (CI 19140).;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw39883e70/images/hi-res/48632738__Gimme_Grip_Texturizing_Shampoo_szampon_modelujacy_do_wosow_400ml_MP_64905134_j.jpg?sw=600&sh=600&sm=fit;
Biolage Advanced Fulldensity;73.36;AQUA / WATER • SODIUM LAURETH SULFATE • SODIUM LAURYL SULFATE • COCO-BETAINE • HEXYLENE GLYCOL • SODIUM CHLORIDE • PARFUM / FRAGRANCE • GLYCOL DISTEARATE • SODIUM HYDROXIDE • CITRIC ACID • ALCOHOL DENAT. • POLYQUATERNIUM-30 • HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE • CARBOMER • LIMONENE • HEXYL CINNAMAL • COUMARIN • BENZYL ALCOHOL • MAGNESIUM NITRATE • LINALOOL • SALICYLIC ACID • AMYL CINNAMAL • ZINC PCA • BIOTIN • SAFFLOWER GLUCOSIDE • GERANIOL • ISOEUGENOL • ALPHA-ISOMETHYL IONONE • METHYLCHLOROISOTHIAZOLINONE • MAGNESIUM CHLORIDE • METHYLISOTHIAZOLINONE • TOCOPHEROL • SODIUM CITRATE (F.I.L. Z296435/1).;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw7e876f49/images/hi-res/70852799__szampon_zageszczajacy_wosy_250_ml_MP_107365047_j.jpg?sw=600&sh=600&sm=fit;
Biacré Smoothing;58.89;Aqua (Water), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Punica Granatum (Pomegranate) Peel Extract, Calendula Officinalis (Pot Marigold) Flower Extract, Camellia Sinesis (Green Tea) Leaf Extract, Hydrolyzed Vegetable Protein, Phenoxyethanol, Lauryl Glucoside, Myristyl Lactate, Sodium Lauroyl Methyl Isethionate, Sodium Benzoate, Potassium Sorbate, Saccharomyces Ferment Lysate Filtrate, Hydrogenated Starch Hydrolysate, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Sodium Pca, Glycerin, Isopentydiol, Quaternium-80, Propylene Glycol, Citric Acid, Parfum (Fragrance), Hexyl Cinnamal.;https://www.hebe.pl/dw/image/v2/BDDS_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw72a8f32f/images/hi-res/488644_wygladzajacy_szampon_do_wlosow_250_ml_2_6807526__p.png?sw=600&sh=600&sm=fit;
